time_accessed,tweet_id,full_text,created_at,geo,place_name,coordinates,user_location
2021-10-22 16:05,1.45E+18,@ComSensRulz @PublicHealthON @DFisman @DrEricDing @KashPrime @imgrund @kprather88 Their handout offers different ways to keep kids safe yet no mention of masks being the most effective way to stop the spread or proper masks &amp; if you read the tweet which I commented on they say “Teach your child that the best way to prevent COVID-19 is by cleaning their hands”.,2021-10-15 21:32,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 16:05,1.45E+18,The situation is getting so devastating and depressing that I need to take a Twitter break this weekend. In inhumanity of the covid cult is more than I can endure right now.,2021-10-15 21:32,,Hamilton,,"Ontario, Canada"
2021-10-22 16:05,1.45E+18,"#VACCINE mandates provide employers with an unprecedented opportunity to terminate their stupidest employees for cause.

Carpe diem. Destruant fatuis.",2021-10-15 21:27,,Toronto,,"Toronto, Canada YYZ"
2021-10-22 16:05,1.45E+18,"@KimKrawiec @GovindPersad @itaisher @kelleher_ I just think when we’re talking about human challenge trials during a pandemic, we’re waaaaay past reasonable multipliers. 🤷‍♂️",2021-10-15 21:25,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,"@AntibioticDoc How many times have I done that this pandemic…..good news, there were never plans to abort ;-)",2021-10-15 21:24,,Halifax,,"Halifax, Nova Scotia"
2021-10-22 16:05,1.45E+18,@bcplace @BCLions @WhitecapsFC Why gave you still not answered my messages re: patrons not complying with mask mandates? I’ve tried to communicate with you on several different mediums and yet….?,2021-10-15 21:22,,Kamloops,,West Coast
2021-10-22 16:05,1.45E+18,"With a cart full of incontinence products, prunes, All Bran and TP an elderly woman hit on me at the grocery store today. She said I had a nice smile, despite the fact it was beneath my mask and I was yawning.
Clearly, she wanted something in my cart.
I do not feel objectified.",2021-10-15 21:21,,Toronto,,"High Park-Swansea, Toronto"
2021-10-22 16:05,1.45E+18,@Robrt_McMillan @PeterLinMD For sure. Useless is a broad sweeping term. Depends what your question is. One important question at this point in the pandemic is how much virus is in the community? There’s a great deal of asx virus that leads to transmission. Asx tests find that virus.,2021-10-15 21:21,,Halifax,,"Halifax, Nova Scotia"
2021-10-22 16:05,1.45E+18,Just had an awesome wrap up meeting for https://t.co/y3G1YhsLMv. Approximately 15 of us mapped 3100 places across the city in heatwaves rain and covid restrictions. #ottnews #ottcity,2021-10-15 21:18,,Ottawa,,Schreiber ON and Ottawa ON
2021-10-22 16:05,1.45E+18,"Between that Olaplex No 3 + Its a 10 Miracle Hair Mask 

My hair been getting in much better condition. The process of going lighter little by little has been so crazy on my hair texture and this is fixing it",2021-10-15 21:14,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,"This is interesting, and good on Brampton moving this forward. 

Before the pandemic, Brampton Transit operated express buses on the 407 to York U. But allowing a free transfer to the subway would serve a similar purpose. 

https://t.co/Z9CAwutPUY",2021-10-15 21:10,,Toronto,,Toronto
2021-10-22 16:05,1.45E+18,"My face is at the @AGOToronto… again! Thank you @LuongAlvin for selecting me to be one of eight subjects for the Workers’ Dance. I feel fulfilled knowing that I am helping address the economic crisis, particularly during the pandemic, and its effects among minority groups. 💃🏻🖼 https://t.co/TfNZQqPhWO",2021-10-15 21:07,,Art Gallery of Ontario,,🇨🇦
2021-10-22 16:05,1.45E+18,@FrancyDias9 I don't go anywhere without it. Had my 2 vax but still wear a mask. l,2021-10-15 21:04,,Langford,,Wonderland 
2021-10-22 16:05,1.45E+18,"@kozyissweet @EdgeFest @LilTimmyF @MitoCopper @DrKyle @Reuters ""The most recent samples taken from Saskatoon sewage samples had shown a 76 per cent decrease in viral load compared to the week before.""

https://t.co/NHDaxDCn9u",2021-10-15 21:01,,Saskatoon,,"Saskatchewan, Canada"
2021-10-22 16:05,1.45E+18,"Born in January, I get to the vaccine confirmation no problem, but then I tried to download, and it kept saying “cannot be downloaded at this time”
I refreshed the page and got this.
So much for “smooth user experience” 🙄
Another quality service brought to you by @OntarioPCParty https://t.co/tGshPRO4Ws",2021-10-15 21:01,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,First trip since the pandemic! Can’t wait to touch down in @ouryellowknife to visit @megnewell3 and @caitlyn_d1 @ Toronto Pearson Terminal 1 Station https://t.co/YIpmXnizxG,2021-10-15 20:59,"{'type': 'Point', 'coordinates': [43.68030517, -79.61239861]}",Mississauga,"{'type': 'Point', 'coordinates': [-79.61239861, 43.68030517]}","Grey Highlands, Ontario"
2021-10-22 16:05,1.45E+18,@HurtinAlbertain @CTVNews You don’t have the balls to drive to your nearest paediatric hospital and tell the parents of childhood/long-haul Covid cases that their suffering is “fake” news.,2021-10-15 20:56,,Chatham-Kent,,"Ontario, Canada"
2021-10-22 16:05,1.45E+18,"🙌🙌🙌

""Proof of vaccination, or a vaccine passport, will also be required starting on Nov. 30 for Yukoners who want to access all non-essential businesses and attend events."" https://t.co/C7CPj3RCnx",2021-10-15 20:55,,Dawson,,Tr'ondëk Hwëch'in Territory YT
2021-10-22 16:05,1.45E+18,"@HandsMerch @LisaSing75 @ChrisGs76 @Roman_Baber @fordnation No, in this case the government is offering a free lifesaving vaccine and not forcing anyone to take it. Private companies/public service employers are making the decision to enforce vaccination because it reduces risk. You’re just not used to your actions having consequences.",2021-10-15 20:53,,Toronto,,Earth
2021-10-22 16:05,1.45E+18,By the way if anyone I know in Aotearoa is unsure about the vaccine I’m happy to chat about how it went for me.,2021-10-15 20:49,,Montréal,,Under your feet
2021-10-22 16:05,1.45E+18,"@AriB2783 @Degauvin @RightOfEast Whatever I post you won’t believe anyway. You keep listening to the media and government that continue to change their story. CDC, FDA, AHS, everyone admits you can still contract, and pass along Covid. Doesn’t reduce the risk.",2021-10-15 20:47,,Fort Saskatchewan,,Fort Saskatchewan
2021-10-22 16:05,1.45E+18,"Why some of the Chinese Covid jabs are not working: Beijing, Oct 15 – China’s CoronaVac and Sinopharm Covid vaccines may be waning in immunity levels, several studies have shown. CoronaVac and Sinopharm — both inactivated vaccines,… https://t.co/NsjRUqm8vR #Covid19 #Health",2021-10-15 20:47,"{'type': 'Point', 'coordinates': [43.7742911, -79.7164011]}",Brampton,"{'type': 'Point', 'coordinates': [-79.7164011, 43.7742911]}",Toronto
2021-10-22 16:05,1.45E+18,"In advance of October 22, we are making the enhanced vaccine certificate with official QR code available for download.

If you were born between January and April, download your enhanced vaccine certificate today!
✅Easy
✅Convenient
🔐Secure

Download: https://t.co/5GPSL5OiEz https://t.co/SxNJNPx8Qi",2021-10-15 20:43,,Mississauga,,"Missisauga , Canada"
2021-10-22 16:05,1.45E+18,@TiMoudou love the mask,2021-10-15 20:37,,West Hants,,"Nova Scotia, Canada"
2021-10-22 16:05,1.45E+18,@ZackKepha Thanks for the article. In this one they only study unvacced people for the side effects. It would be interesting to see the studies of side effects in 2x vacced people like my self. Also I'm looking forward to the long term studies the vaccine has or may have caused itself.,2021-10-15 20:25,,Oshawa,,
2021-10-22 16:05,1.45E+18,"@CBCLorenda So #MLSE helped the @ONgov and @fordnation develop a Proof of Vaccine app? In what world does a sports franchise work on a system designed to collect and distribute the private health information of individuals? 
Did you ask that Lorenda?",2021-10-15 20:23,,Thunder Bay,,Canada
2021-10-22 16:05,1.45E+18,"@SeanUSMCSDI69 @calfit32 100% not getting it.
BTW, it's not a vaccine.",2021-10-15 20:22,,West Perth,,"Dashwood, Ontario, Canada"
2021-10-22 16:05,1.45E+18,@ZackKepha Thanks for the article. You had ask why people may not want to get it. I just gave you answers why. They are valid questions to them. As for this article it said more deaths than births for the first time. Not that covid was killing more just that their are less babies. Cheers,2021-10-15 20:20,,Oshawa,,
2021-10-22 16:05,1.45E+18,I was also disappointed that W5 on the Chinese vaccine made no mention of the Alta. co. developed MRNA vaccine that was ready for testing in Spring of 2020 but was refused funding to undergo tests by Justin. Domestic production would have occurred far earlier than 2022.,2021-10-15 20:11,,Winnipeg,,"Winnipeg, Manitoba"
2021-10-22 16:05,1.45E+18,Printed my vaccine certificate into wallet sized. It’s an exciting day!! https://t.co/NCW0OVKLWz,2021-10-15 20:09,,Toronto,,Huntsville/Toronto
2021-10-22 16:05,1.45E+18,"@EdgeFest @LilTimmyF @MitoCopper @DrKyle @Reuters ""The average has dropped 17.5 per cent in a week"".

https://t.co/V1OXvBOKYw",2021-10-15 20:09,,Saskatoon,,"Saskatchewan, Canada"
2021-10-22 16:05,1.45E+18,"Someone's feewings got huurrt....
For the cheap seats, Gormley doesn't care if our kids catch Covid, or give it to their families, or if that overruns our hospitals.
#saskatchewanadvantage
@johngormleyshow https://t.co/4n9JKc3ZAK",2021-10-15 20:07,,Warman,,The 824 up in the house
2021-10-22 16:05,1.45E+18,"I am shocked. W5 did a decent job of detailing the idiocy of the decision to partner with China on a vaccine and the misinformation spread by Justin. Given our Ebola experience, the political aspect has been overemphasized. Reminder that CSIS advance warnings also included 5G.",2021-10-15 20:06,,Winnipeg,,"Winnipeg, Manitoba"
2021-10-22 16:05,1.45E+18,Now they want everyone to believe their intentions are ernest and it was just an error of judgement. It was an ernest an act as any wad of $$$ buys. The Church of Covid is paid for by the Lord of Pharmas. https://t.co/ixIME1bIGK,2021-10-15 20:06,,Mississauga,,Ontario
2021-10-22 16:05,1.45E+18,@CarCarr5 Yes. Because it is the same. What is wrong with you ? A vaccine that will protect you from a virus vs Nazis killing innocents ?,2021-10-15 20:05,,St. Catharines,,
2021-10-22 16:05,1.45E+18,"Ahead of schedule, Ontario's enhanced #COVID19 #vaccine QR code certificate is available for download in 3 cohorts based on an individual's birth month over a period of three days: Jan to April: Oct 15, May to Aug: Oct 16, and Sept to Dec: Oct 17. https://t.co/T8lcvLOABk https://t.co/EIRnzDuQk5",2021-10-15 20:02,,Aurora,,"Toronto, Ontario, Canada"
2021-10-22 16:05,1.45E+18,"Not sure what the problem is Zack. Some may say; long term studies on side effects, a forced vaccine shot for a virus that has a 98% recovery rate, a virus that has only infected 5% of the population, natural immunity, why does the vaccine only last a couple months? Just saying. https://t.co/PStgdvuo9R",2021-10-15 20:02,,Oshawa,,
2021-10-22 16:05,1.45E+18,"Extra! Extra! 🗣 Read all about pandemic teaching &amp; my YouTube channel in this @torontolife article written by the amazing @RebeccaTee! 😺

#education #edutwitter #toronto #teacher #YouTube #YouTuber https://t.co/lec9eETHjc",2021-10-15 20:01,,Toronto,,"Toronto, Ontario"
2021-10-22 16:05,1.45E+18,"#BREAKING: One of the minor hockey teams competing in last weekend’s Thanksgiving tournament in #Richmond has been issued a COVID-19 exposure notification

The team played three games over the weekend, against teams from Port Moody, #Penticton &amp; #Victoria

https://t.co/jGLuYzOR4R",2021-10-15 20:01,,Victoria,,"Victoria, British Columbia"
2021-10-22 16:05,1.45E+18,"@Lion68_Benjamin @CP24 It's a tricky situation.

Companies have a responsibility to protect their employees and customers, yet the vaccines in use don't prevent you from getting COVID or potentially spreading it, so IMO the base reason for termination is unjustified.",2021-10-15 19:53,,Kingston,,"Kingston, Ontario"
2021-10-22 16:05,1.45E+18,"2021-10-15 New Brunswick reports two deaths, 87 new cases of COVID-19 
https://t.co/OfJoNOdBYr",2021-10-15 19:50,,Wolfville,,"Wolfville, Nova Scotia"
2021-10-22 16:05,1.45E+18,"Ontario Premier Doug Ford on rollout of vaccine certificates and verification app: In a news conference at Queen’s Park, Doug Ford, the premier of Ontario, provides an update on the rollout of the province’s… https://t.co/rgVRC1msjl #Canada #Covid19 #Featured #Health #Ontario",2021-10-15 19:48,"{'type': 'Point', 'coordinates': [43.7742911, -79.7164011]}",Brampton,"{'type': 'Point', 'coordinates': [-79.7164011, 43.7742911]}",Toronto
2021-10-22 16:05,1.45E+18,"Nathanael Spitzer died of cancer, not COVID-19, as the province reported...

https://t.co/9TRnUYAosL",2021-10-15 19:47,,Halifax,,"Halifax, NS Canada"
2021-10-22 16:05,1.45E+18,"@prairiecentrist @saeedwkhan That, plus there are 51 new MPs that have to go through orientation and get their offices set up. Not doing it with everyone at once due to pandemic related restrictions but in smaller groups at a time instead.",2021-10-15 19:44,,Calgary,,"Calgary, Alberta"
2021-10-22 16:05,1.45E+18,"The construction site had about 1,600 workers at the peak - during COVID - and avoided having any virus outbreaks due to aggressive risk management, from temperature testing to air circulation to top-to-bottom distancing and contact control. Imagine managing that",2021-10-15 19:40,,Winnipeg,,Winnipeg
2021-10-22 16:05,1.45E+18,Hmm maybe we shouldn't give so much power to random people about the mask thing. Bitch I'll shoot you Rn,2021-10-15 19:40,,Peterborough,, 
2021-10-22 16:05,1.45E+18,"In the past 3 days, 20 people have died from covid-19, not a word from the Premier. #skpoli #COVID19SK",2021-10-15 19:40,,Moose Jaw,,
2021-10-22 16:05,1.45E+18,Looking to score a job at Kingston Health Sciences Centre? You're in luck. Click the link in our bio for the job description and information on how to apply: Reg. Pract. Nurse TEMP - COVID AC #YGK,2021-10-15 19:38,"{'type': 'Point', 'coordinates': [44.224351, -76.492686]}",Kingston,"{'type': 'Point', 'coordinates': [-76.492686, 44.224351]}",Canada
2021-10-22 16:05,1.45E+18,@LaurenBelfoy @Patrick_ONeal @BizNasty2point0 Boo hoo stay home and wear a mask.,2021-10-15 19:35,,St. Catharines,,"Niagara Falls, Ontario"
2021-10-22 16:05,1.45E+18,"@fordnation Doug you piece of garbage tell me how the heck getting a vaccine is going to endanger anyone if the person works from home. I’ll be waiting for your answer…

For the people my a$$.",2021-10-15 19:31,,Amherstburg,,
2021-10-22 16:05,1.45E+18,I appreciate the resilience and compassion health care workers have shown throughout the pandemic. I am showing my support. https://t.co/pBIN9UoHXk #StandWithHealthWorkers,2021-10-15 19:23,,Vancouver,,"Fairview, Vancouver, BC"
2021-10-22 16:05,1.45E+18,"I’ll be the first to tell you that during this pandemic, cold &amp; flu season DID👏🏼NOT👏🏼STOP👏🏼 when you have a toddler in daycare. Thanks for coming to my #TedTalk",2021-10-15 19:21,,London,,"Ontario, Canada."
2021-10-22 16:05,1.45E+18,"Interaction I witnessed today:
Cashier: Sir, please pull your mask up.
Dick Nose: But I can’t hear you. (???)
Cashier: Please cover your nose.
Dick Nose:* leaning down to talk under the shield* I have asthma.
Me: 🙄",2021-10-15 19:21,,Winnipeg,,"Winnipeg, MB"
